year,player,finish,r1_score,r2_score,r3_score,r4_score,total_score,prize_money,points
1997,Mark O'Meara,T30,75,74,70,75,294,"$17,145 ",0
1997,Sandy Lyle,T34,73,73,74,75,295,"$14,918 ",0
1997,Fuzzy Zoeller,T34,75,73,69,78,295,"$14,918 ",0
1997,Duffy Waldorf,36,74,75,72,75,296,"$13,905 ",0
1997,David Frost,37,74,71,73,79,297,"$13,230 ",0
1997,Scott Hoch,38,79,68,73,78,298,"$12,690 ",0
1997,Jack Nicklaus,T39,77,70,74,78,299,"$11,610 ",0
1997,Sam Torrance,T39,75,73,73,78,299,"$11,610 ",0
1997,Ian Woosnam,T39,77,68,75,79,299,"$11,610 ",0
1997,Masashi Jumbo Ozaki,42,74,74,74,78,300,"$10,530 ",0
1997,Corey Pavin,T43,75,74,78,74,301,"$9,720 ",0
1997,Clarence Rose,T43,73,75,79,74,301,"$9,720 ",0
1997,Ben Crenshaw,45,75,73,74,80,302,"$8,910 ",0
1997,Frank Nobilo,46,76,72,74,81,303,"$8,370 ",0
1997,"David Berganio, Jr.",CUT,72,78,--,--,150,,0
1997,John Cook,CUT,77,73,--,--,150,,0
1997,David Duval,CUT,78,72,--,--,150,,0
1997,Dan Forsman,CUT,74,76,--,--,150,,0
1997,Phil Mickelson,CUT,76,74,--,--,150,,0
1997,John Morse,CUT,77,73,--,--,150,,0
1997,Warren Bladon,CUT,79,72,--,--,151,,0
1997,Brad Faxon,CUT,77,74,--,--,151,,0
1997,Dudley Hart,CUT,74,77,--,--,151,,0
1997,Greg Norman,CUT,77,74,--,--,151,,0
1997,David Ogrin,CUT,77,74,--,--,151,,0
1997,Kenny Perry,CUT,73,78,--,--,151,,0
1997,Gary Player,CUT,76,75,--,--,151,,0
1997,Bob Tway,CUT,78,73,--,--,151,,0
1997,D.A. Weibring,CUT,78,73,--,--,151,,0
1997,Stewart Cink,CUT,75,78,--,--,153,,0
1997,Ed Fiori,CUT,78,75,--,--,153,,0
1997,Jeff Maggert,CUT,77,76,--,--,153,,0
1997,Mark McNulty,CUT,81,72,--,--,153,,0
1997,Tommy Aaron,CUT,77,77,--,--,154,,0
1997,Raymond Floyd,CUT,79,75,--,--,154,,0
1997,Yoshinori Kaneko,CUT,77,77,--,--,154,,0
1997,Seve Ballesteros,CUT,81,74,--,--,155,,0
1997,Michael Bradley,CUT,79,77,--,--,156,,0
1997,Nick Faldo,CUT,75,81,--,--,156,,0
1997,Steve Stricker,CUT,77,79,--,--,156,,0
1997,Steve Scott,CUT,78,79,--,--,157,,0
1997,Guy Boros,CUT,79,79,--,--,158,,0
1997,Tim Hogarth,CUT,80,78,--,--,158,,0
1997,Robert Allenby,CUT,82,77,--,--,159,,0
1997,Mark Brooks,CUT,77,82,--,--,159,,0
1997,Billy Casper,CUT,83,77,--,--,160,,0
1997,Charles Coody,CUT,83,77,--,--,160,,0
1997,Steve Jones,CUT,82,78,--,--,160,,0
1997,Ken Green,CUT,87,74,--,--,161,,0
1997,Loren Roberts,CUT,85,77,--,--,162,,0
1997,Gay Brewer,CUT,84,79,--,--,163,,0
1997,Spider Miller,CUT,82,81,--,--,163,,0
1997,Arnold Palmer,CUT,89,87,--,--,176,,0
1997,Doug Ford,CUT,85,94,--,--,179,,0
1996,Nick Faldo,1,69,67,73,67,276,"$450,000 ",0
1996,Greg Norman,2,63,69,71,78,281,"$270,000 ",0
1996,Phil Mickelson,3,65,73,72,72,282,"$170,000 ",0
1996,Frank Nobilo,4,71,71,72,69,283,"$120,000 ",0
1996,Scott Hoch,T5,67,73,73,71,284,"$95,000 ",0
1996,Duffy Waldorf,T5,72,71,69,72,284,"$95,000 ",0
1996,Davis Love III,T7,72,71,74,68,285,"$77,933 ",0
1996,Jeff Maggert,T7,71,73,72,69,285,"$77,933 ",0
1996,Corey Pavin,T7,75,66,73,71,285,"$77,933 ",0
1996,David Frost,T10,70,68,74,74,286,"$65,000 ",0
1996,Scott McCarron,T10,70,70,72,74,286,"$65,000 ",0
1996,Ernie Els,T12,71,71,72,73,287,"$52,500 ",0
1996,Lee Janzen,T12,68,71,75,73,287,"$52,500 ",0
1996,Bob Tway,T12,67,72,76,72,287,"$52,500 ",0
1996,Mark Calcavecchia,T15,71,73,71,73,288,"$43,750 ",0
1996,Fred Couples,T15,78,68,71,71,288,"$43,750 ",0
1996,John Huston,17,71,71,71,76,289,"$40,000 ",0
1996,Paul Azinger,T18,70,74,76,70,290,"$32,600 ",0
1996,David Duval,T18,73,72,69,76,290,"$32,600 ",0
1996,Tom Lehman,T18,75,70,72,73,290,"$32,600 ",0
1996,Mark O'Meara,T18,72,71,75,72,290,"$32,600 ",0
1996,Nick Price,T18,71,75,70,74,290,"$32,600 ",0
1996,Larry Mize,T23,75,71,77,68,291,"$25,000 ",0
1996,Loren Roberts,T23,71,73,72,75,291,"$25,000 ",0
1996,Brad Faxon,T25,69,77,72,74,292,"$21,000 ",0
1996,Raymond Floyd,T25,70,74,77,71,292,"$21,000 ",0
1996,Bob Estes,T27,71,71,79,72,293,"$18,900 ",0
1996,Justin Leonard,T27,72,74,75,72,293,"$18,900 ",0
1996,John Daly,T29,71,74,71,78,294,"$15,571 ",0
1996,Jim Furyk,T29,75,70,78,71,294,"$15,571 ",0
1996,"Jim Gallagher, Jr.",T29,70,76,77,71,294,"$15,571 ",0
1996,Hale Irwin,T29,74,71,77,72,294,"$15,571 ",0
1996,Scott Simpson,T29,69,76,76,73,294,"$15,571 ",0
1996,Craig Stadler,T29,73,72,71,78,294,"$15,571 ",0
1996,Ian Woosnam,T29,72,69,73,80,294,"$15,571 ",0
1996,Fred Funk,T36,71,72,76,76,295,"$12,333 ",0
1996,Jay Haas,T36,70,73,75,77,295,"$12,333 ",0
1996,Bernhard Langer,T36,75,70,72,78,295,"$12,333 ",0
1996,Colin Montgomerie,T39,72,74,75,75,296,"$11,050 ",0
1996,Vijay Singh,T39,69,71,74,82,296,"$11,050 ",0
1996,Steve Lowery,T41,71,74,75,77,297,"$10,050 ",0
1996,Jack Nicklaus,T41,70,73,76,78,297,"$10,050 ",0
1996,Seve Ballesteros,43,73,73,77,76,299,"$9,300 ",0
1996,Alex Cejka,44,73,71,78,80,302,"$8,800 ",0
1996,Tommy Aaron,CUT,71,76,--,--,147,,0
1996,David Gilford,CUT,69,78,--,--,147,,0
1996,Jeff Sluman,CUT,74,73,--,--,147,,0
1996,Ted Tryba,CUT,72,75,--,--,147,,0
1996,Tom Watson,CUT,75,72,--,--,147,,0
1996,Fuzzy Zoeller,CUT,74,73,--,--,147,,0
1996,Mark Brooks,CUT,72,76,--,--,148,,0
1996,Bill Glasson,CUT,71,77,--,--,148,,0
1996,Masashi Jumbo Ozaki,CUT,71,77,--,--,148,,0
1996,Curtis Strange,CUT,71,77,--,--,148,,0
1996,Hal Sutton,CUT,72,76,--,--,148,,0
1996,Michael Campbell,CUT,73,76,--,--,149,,0
1996,Sandy Lyle,CUT,75,74,--,--,149,,0
1996,Gary Player,CUT,73,76,--,--,149,,0
1996,Steve Stricker,CUT,80,69,--,--,149,,0
1996,Neal Lancaster,CUT,76,74,--,--,150,,0
1996,Arnold Palmer,CUT,74,76,--,--,150,,0
1996,Payne Stewart,CUT,74,76,--,--,150,,0
1996,Tiger Woods,CUT,75,75,--,--,150,,0
1996,Ben Crenshaw,CUT,77,74,--,--,151,,0
1996,Ed Dougherty,CUT,76,75,--,--,151,,0
1996,Satoshi Higashi,CUT,76,75,--,--,151,,0
1996,Sam Torrance,CUT,80,71,--,--,151,,0
1996,Kirk Triplett,CUT,76,75,--,--,151,,0
1996,Gay Brewer,CUT,75,77,--,--,152,,0
1996,Tim Herron,CUT,76,76,--,--,152,,0
1996,Tom Kite,CUT,75,77,--,--,152,,0
1996,Kenny Perry,CUT,75,77,--,--,152,,0
1996,Paul Stankowski,CUT,74,78,--,--,152,,0
1996,Woody Austin,CUT,79,74,--,--,153,,0
1996,Brad Bryant,CUT,78,75,--,--,153,,0
1996,David Edwards,CUT,79,74,--,--,153,,0
1996,Costantino Rocca,CUT,78,75,--,--,153,,0
1996,Mark Roe,CUT,74,79,--,--,153,,0
1996,Billy Mayfair,CUT,77,77,--,--,154,,0
1996,Steve Elkington,CUT,76,79,--,--,155,,0
1996,Brian Henninger,CUT,76,79,--,--,155,,0
1996,Gordon Sherry,CUT,78,77,--,--,155,,0
1996,D.A. Weibring,CUT,74,81,--,--,155,,0
1996,Ian Baker-Finch,CUT,78,79,--,--,157,,0
1996,Paul Goydos,CUT,74,83,--,--,157,,0
1996,Chris Wollmann,CUT,79,79,--,--,158,,0
1996,Charles Coody,CUT,82,78,--,--,160,,0
1996,Gerard Courville,CUT,78,82,--,--,160,,0
1996,"Buddy Marucci, Jr",CUT,79,81,--,--,160,,0
1996,Mark McCumber,CUT,78,82,--,--,160,,0
1996,Billy Casper,CUT,75,86,--,--,161,,0
1996,Doug Ford,CUT,81,88,--,--,169,,0
1995,Ben Crenshaw,1,70,67,69,68,274,"$396,000 ",0
1995,Davis Love III,2,69,69,71,66,275,"$237,600 ",0
1995,Jay Haas,T3,71,64,72,70,277,"$127,600 ",0
1995,Greg Norman,T3,73,68,68,68,277,"$127,600 ",0
1995,Steve Elkington,T5,73,67,67,72,279,"$83,600 ",0
1995,David Frost,T5,66,71,71,71,279,"$83,600 ",0
1995,Scott Hoch,T7,69,67,71,73,280,"$70,950 ",0
1995,Phil Mickelson,T7,66,71,70,73,280,"$70,950 ",0
1995,Curtis Strange,9,72,71,65,73,281,"$63,800 ",0
1995,Fred Couples,T10,71,69,67,75,282,"$57,200 ",0
1995,Brian Henninger,T10,70,68,68,76,282,"$57,200 ",0
1995,Lee Janzen,T12,69,69,74,71,283,"$48,400 ",0
1995,Kenny Perry,T12,73,70,71,69,283,"$48,400 ",0
1995,Hale Irwin,T14,69,72,71,72,284,"$39,600 ",0
1995,José María Olazábal,T14,66,74,72,72,284,"$39,600 ",0
1995,Tom Watson,T14,73,70,69,72,284,"$39,600 ",0
1995,Paul Azinger,T17,70,72,73,70,285,"$28,786 ",0
1995,Brad Faxon,T17,76,69,69,71,285,"$28,786 ",0
1995,Raymond Floyd,T17,71,70,70,74,285,"$28,786 ",0
1995,John Huston,T17,70,66,72,77,285,"$28,786 ",0
1995,Colin Montgomerie,T17,71,69,76,69,285,"$28,786 ",0
1995,Corey Pavin,T17,67,71,72,75,285,"$28,786 ",0
1995,Ian Woosnam,T17,69,72,71,73,285,"$28,786 ",0
1995,David Edwards,T24,69,73,73,71,286,"$18,260 ",0
1995,Nick Faldo,T24,70,70,71,75,286,"$18,260 ",0
1995,David Gilford,T24,67,73,75,71,286,"$18,260 ",0
1995,Loren Roberts,T24,72,69,72,73,286,"$18,260 ",0
1995,Duffy Waldorf,T24,74,69,67,76,286,"$18,260 ",0
1995,Bob Estes,T29,73,70,76,68,287,"$15,300 ",0
1995,Masashi Jumbo Ozaki,T29,70,74,70,73,287,"$15,300 ",0
1995,Peter Jacobsen,T31,72,73,69,74,288,"$13,325 ",0
1995,Bernhard Langer,T31,71,69,73,75,288,"$13,325 ",0
1995,Bruce Lietzke,T31,72,71,71,74,288,"$13,325 ",0
1995,Mark O'Meara,T31,68,72,71,77,288,"$13,325 ",0
1995,Chip Beck,T35,68,76,69,77,290,"$10,840 ",0
1995,Dan Forsman,T35,71,74,74,71,290,"$10,840 ",0
1995,Wayne Grady,T35,69,73,74,74,290,"$10,840 ",0
1995,Mark McCumber,T35,73,69,69,79,290,"$10,840 ",0
1995,Jack Nicklaus,T35,67,78,70,75,290,"$10,840 ",0
1995,Tom Lehman,40,71,72,74,75,292,"$9,500 ",0
1995,Mark Calcavecchia,T41,70,72,78,73,293,"$8,567 ",0
1995,Jeff Sluman,T41,73,72,71,77,293,"$8,567 ",0
1995,Payne Stewart,T41,71,72,72,78,293,"$8,567 ",0
1995,Tiger Woods,T41,72,72,77,72,293,,0
1995,Seve Ballesteros,T45,75,68,78,75,296,"$7,500 ",0
1995,John Daly,T45,75,69,71,81,296,"$7,500 ",0
1995,Rick Fehr,47,76,69,69,83,297,"$6,800 ",0
1995,Clark Dennis,CUT,73,73,--,--,146,,0
1995,Miguel Angel Jiménez,CUT,71,75,--,--,146,,0
1995,Sandy Lyle,CUT,75,71,--,--,146,,0
1995,Tommy Nakajima,CUT,72,74,--,--,146,,0
1995,Craig Stadler,CUT,70,76,--,--,146,,0
1995,Hal Sutton,CUT,77,69,--,--,146,,0
1995,Fuzzy Zoeller,CUT,72,74,--,--,146,,0
1995,Brad Bryant,CUT,77,70,--,--,147,,0
1995,Charles Coody,CUT,74,73,--,--,147,,0
1995,John Cook,CUT,73,74,--,--,147,,0
1995,Ernie Els,CUT,72,75,--,--,147,,0
1995,Mike Heinen,CUT,73,74,--,--,147,,0
1995,Tom Kite,CUT,74,73,--,--,147,,0
1995,Larry Mize,CUT,76,71,--,--,147,,0
1995,Mike Sullivan,CUT,72,75,--,--,147,,0
1995,Steve Lowery,CUT,75,73,--,--,148,,0
1995,Jeff Maggert,CUT,78,70,--,--,148,,0
1995,Mark McNulty,CUT,75,73,--,--,148,,0
1995,John Morse,CUT,74,74,--,--,148,,0
1995,Vijay Singh,CUT,77,71,--,--,148,,0
1995,Gay Brewer,CUT,79,70,--,--,149,,0
1995,Gary Player,CUT,76,73,--,--,149,,0
1995,Nick Price,CUT,76,73,--,--,149,,0
1995,Lanny Wadkins,CUT,74,75,--,--,149,,0
1995,Jim McGovern,CUT,77,73,--,--,150,,0
1995,Bill Glasson,CUT,71,80,--,--,151,,0
1995,Neal Lancaster,CUT,74,77,--,--,151,,0
1995,Arnold Palmer,CUT,79,73,--,--,152,,0
1995,Dicky Pride,CUT,79,73,--,--,152,,0
1995,Mark Brooks,CUT,76,77,--,--,153,,0
1995,Frank Nobilo,CUT,81,73,--,--,154,,0
1995,Tim Jackson,CUT,79,76,--,--,155,,0
1995,Trip Kuehne,CUT,79,76,--,--,155,,0
1995,Lee James,CUT,77,80,--,--,157,,0
1995,Mike Springer,CUT,77,80,--,--,157,,0
1995,Ian Baker-Finch,CUT,79,81,--,--,160,,0
1995,Guy Yamamoto,CUT,84,77,--,--,161,,0
1995,Billy Casper,CUT,79,89,--,--,168,,0
1995,Doug Ford,W/D,88,--,--,--,88,,0
1994,José María Olazábal,1,74,67,69,69,279,"$360,000 ",0
1994,Tom Lehman,2,70,70,69,72,281,"$216,000 ",0
1994,Larry Mize,3,68,71,72,71,282,"$136,000 ",0
1994,Tom Kite,4,69,72,71,71,283,"$96,000 ",0
1994,Jay Haas,T5,72,72,72,69,285,"$73,000 ",0
1994,Jim McGovern,T5,72,70,71,72,285,"$73,000 ",0
1994,Loren Roberts,T5,75,68,72,70,285,"$73,000 ",0
1994,Ernie Els,T8,74,67,74,71,286,"$60,000 ",0
1994,Corey Pavin,T8,71,72,73,70,286,"$60,000 ",0
1994,Ian Baker-Finch,T10,71,71,71,74,287,"$50,000 ",0
1994,Raymond Floyd,T10,70,74,71,72,287,"$50,000 ",0
1994,John Huston,T10,72,72,74,69,287,"$50,000 ",0
1994,Tom Watson,13,70,71,73,74,288,"$42,000 ",0
1994,Dan Forsman,14,74,66,76,73,289,"$38,000 ",0
1994,Chip Beck,T15,71,71,75,74,291,"$34,000 ",0
1994,Brad Faxon,T15,71,73,73,74,291,"$34,000 ",0
1994,Mark O'Meara,T15,75,70,76,70,291,"$34,000 ",0
1994,Seve Ballesteros,T18,70,76,75,71,292,"$24,343 ",0
1994,Ben Crenshaw,T18,74,73,73,72,292,"$24,343 ",0
1994,David Edwards,T18,73,72,73,74,292,"$24,343 ",0
1994,Bill Glasson,T18,72,73,75,72,292,"$24,343 ",0
1994,Hale Irwin,T18,73,68,79,72,292,"$24,343 ",0
1994,Greg Norman,T18,70,70,75,77,292,"$24,343 ",0
1994,Lanny Wadkins,T18,73,74,73,72,292,"$24,343 ",0
1994,Bernhard Langer,T25,74,74,72,73,293,"$16,800 ",0
1994,Jeff Sluman,T25,74,75,71,73,293,"$16,800 ",0
1994,Scott Simpson,T27,74,74,73,73,294,"$14,800 ",0
1994,Vijay Singh,T27,70,75,74,75,294,"$14,800 ",0
1994,Curtis Strange,T27,74,70,75,75,294,"$14,800 ",0
1994,Lee Janzen,T30,75,71,76,73,295,"$13,300 ",0
1994,Craig Parry,T30,75,74,73,73,295,"$13,300 ",0
1994,Nick Faldo,32,76,73,73,74,296,"$12,400 ",0
1994,Russ Cochran,T33,71,74,74,78,297,"$11,550 ",0
1994,Sam Torrance,T33,76,73,74,74,297,"$11,550 ",0
1994,David Frost,T35,74,71,75,78,298,"$10,300 ",0
1994,Nick Price,T35,74,73,74,77,298,"$10,300 ",0
1994,Fuzzy Zoeller,T35,74,72,74,78,298,"$10,300 ",0
1994,Fulton Allem,T38,69,77,76,77,299,"$9,000 ",0
1994,Fred Funk,T38,79,70,75,75,299,"$9,000 ",0
1994,Sandy Lyle,T38,75,73,78,73,299,"$9,000 ",0
1994,Wayne Grady,T41,74,73,73,80,300,"$7,400 ",0
1994,Andrew Magee,T41,74,74,76,76,300,"$7,400 ",0
1994,Hajime Meshiai,T41,71,71,80,78,300,"$7,400 ",0
1994,Costantino Rocca,T41,79,70,78,73,300,"$7,400 ",0
1994,Mike Standly,T41,77,69,79,75,300,"$7,400 ",0
1994,John Cook,T46,77,72,77,75,301,"$6,000 ",0
1994,Ian Woosnam,T46,76,73,77,75,301,"$6,000 ",0
1994,John Daly,T48,76,73,77,78,304,"$5,250 ",0
1994,Howard Twitty,T48,73,76,74,81,304,"$5,250 ",0
1994,Jeff Maggert,T50,75,73,82,75,305,"$5,000 ",0
1994,John Harris,T50,72,76,80,77,305,,0
1994,Mark Calcavecchia,CUT,75,75,--,--,150,,0
1994,Rick Fehr,CUT,77,73,--,--,150,,0
1994,Nolan Henke,CUT,77,73,--,--,150,,0
1994,Johnny Miller,CUT,77,73,--,--,150,,0
1994,Colin Montgomerie,CUT,77,73,--,--,150,,0
1994,Gil Morgan,CUT,74,76,--,--,150,,0
1994,Masashi Jumbo Ozaki,CUT,76,74,--,--,150,,0
1994,Gary Player,CUT,71,79,--,--,150,,0
1994,Craig Stadler,CUT,76,74,--,--,150,,0
1994,"Jim Gallagher, Jr.",CUT,74,77,--,--,151,,0
1994,Dudley Hart,CUT,76,75,--,--,151,,0
1994,Billy Mayfair,CUT,74,77,--,--,151,,0
1994,Brett Ogle,CUT,74,77,--,--,151,,0
1994,Danny Ellis,CUT,78,74,--,--,152,,0
1994,John Inman,CUT,76,76,--,--,152,,0
1994,Jack Nicklaus,CUT,78,74,--,--,152,,0
1994,Grant Waite,CUT,74,78,--,--,152,,0
1994,Peter Baker,CUT,78,75,--,--,153,,0
1994,Bob Estes,CUT,77,76,--,--,153,,0
1994,John Adams,CUT,76,78,--,--,154,,0
1994,Billy Casper,CUT,77,77,--,--,154,,0
1994,Charles Coody,CUT,80,74,--,--,154,,0
1994,Anders Forsbrand,CUT,80,74,--,--,154,,0
1994,Scott Hoch,CUT,75,79,--,--,154,,0
1994,Davis Love III,CUT,76,78,--,--,154,,0
1994,Steve Elkington,CUT,81,74,--,--,155,,0
1994,Arnold Palmer,CUT,78,77,--,--,155,,0
1994,Tommy Aaron,CUT,76,80,--,--,156,,0
1994,Payne Stewart,CUT,78,78,--,--,156,,0
1994,Jeffrey Thomas,CUT,78,78,--,--,156,,0
1994,Blaine McCallister,CUT,79,78,--,--,157,,0
1994,Barry Lane,CUT,76,82,--,--,158,,0
1994,Iain Pyman,CUT,82,79,--,--,161,,0
1994,Gay Brewer,CUT,84,79,--,--,163,,0
1994,Doug Ford,W/D,85,--,--,--,85,,0
1993,Bernhard Langer,1,68,70,69,70,277,"$306,000 ",0
1993,Chip Beck,2,72,67,72,70,281,"$183,600 ",0
1993,John Daly,T3,70,71,73,69,283,"$81,600 ",0
1993,Steve Elkington,T3,71,70,71,71,283,"$81,600 ",0
1993,Tom Lehman,T3,67,75,73,68,283,"$81,600 ",0
1993,Lanny Wadkins,T3,69,72,71,71,283,"$81,600 ",0
1993,Dan Forsman,T7,69,69,73,73,284,"$54,850 ",0
1993,José María Olazábal,T7,70,72,74,68,284,"$54,850 ",0
1993,Brad Faxon,T9,71,70,72,72,285,"$47,600 ",0
1993,Payne Stewart,T9,74,70,72,69,285,"$47,600 ",0
1993,Seve Ballesteros,T11,74,70,71,71,286,"$34,850 ",0
1993,Raymond Floyd,T11,68,71,74,73,286,"$34,850 ",0
1993,Anders Forsbrand,T11,71,74,75,66,286,"$34,850 ",0
1993,Corey Pavin,T11,67,75,73,71,286,"$34,850 ",0
1993,Scott Simpson,T11,72,71,71,72,286,"$34,850 ",0
1993,Fuzzy Zoeller,T11,75,67,71,73,286,"$34,850 ",0
1993,Mark Calcavecchia,T17,71,70,74,72,287,"$24,650 ",0
1993,Jeff Sluman,T17,71,72,71,73,287,"$24,650 ",0
1993,Howard Twitty,T17,70,71,73,73,287,"$24,650 ",0
1993,Ian Woosnam,T17,71,74,73,69,287,"$24,650 ",0
1993,Russ Cochran,T21,70,69,73,76,288,"$17,000 ",0
1993,Fred Couples,T21,72,70,74,72,288,"$17,000 ",0
1993,Sandy Lyle,T21,73,71,71,73,288,"$17,000 ",0
1993,Jeff Maggert,T21,70,67,75,76,288,"$17,000 ",0
1993,Larry Mize,T21,67,74,74,73,288,"$17,000 ",0
1993,Mark O'Meara,T21,75,69,73,71,288,"$17,000 ",0
1993,Nolan Henke,T27,76,69,71,73,289,"$12,350 ",0
1993,Hale Irwin,T27,74,69,74,72,289,"$12,350 ",0
1993,Jack Nicklaus,T27,67,75,76,71,289,"$12,350 ",0
1993,Joey Sindelar,T27,72,69,76,72,289,"$12,350 ",0
1993,Bruce Lietzke,T31,74,71,71,74,290,"$10,533 ",0
1993,Andrew Magee,T31,75,69,70,76,290,"$10,533 ",0
1993,Greg Norman,T31,74,68,71,77,290,"$10,533 ",0
1993,Bob Gilder,T34,69,76,75,71,291,"$8,975 ",0
1993,Phil Mickelson,T34,72,71,75,73,291,"$8,975 ",0
1993,Gene Sauers,T34,74,71,75,71,291,"$8,975 ",0
1993,Craig Stadler,T34,73,74,69,75,291,"$8,975 ",0
1993,Jay Haas,38,70,73,75,74,292,"$8,000 ",0
1993,Keith Clearwater,T39,74,70,75,74,293,"$6,817 ",0
1993,John Cook,T39,76,67,75,75,293,"$6,817 ",0
1993,Nick Faldo,T39,71,76,79,67,293,"$6,817 ",0
1993,Lee Janzen,T39,67,73,76,77,293,"$6,817 ",0
1993,Ted Schulz,T39,69,76,76,72,293,"$6,817 ",0
1993,Duffy Waldorf,T39,72,75,73,73,293,"$6,817 ",0
1993,Jay Don Blake,T45,71,74,73,76,294,"$4,940 ",0
1993,Masashi Jumbo Ozaki,T45,75,71,77,71,294,"$4,940 ",0
1993,Naomichi Ozaki,T45,74,70,78,72,294,"$4,940 ",0
1993,Craig Parry,T45,69,72,75,78,294,"$4,940 ",0
1993,Tom Watson,T45,71,75,73,75,294,"$4,940 ",0
1993,Gil Morgan,T50,72,74,72,77,295,"$4,250 ",0
1993,Brett Ogle,T50,70,74,71,80,295,"$4,250 ",0
1993,Colin Montgomerie,T52,71,72,78,75,296,"$4,050 ",0
1993,David Peoples,T52,71,73,78,74,296,"$4,050 ",0
1993,Ian Baker-Finch,T54,73,72,73,80,298,"$3,900 ",0
1993,David Edwards,T54,73,73,76,76,298,"$3,900 ",0
1993,Davis Love III,T54,73,72,76,77,298,"$3,900 ",0
1993,Charles Coody,T57,74,72,75,78,299,"$3,800 ",0
1993,Gary Hallberg,T57,72,74,78,75,299,"$3,800 ",0
1993,John Huston,59,68,74,84,75,301,"$3,800 ",0
1993,Gary Player,60,71,76,75,80,302,"$3,700 ",0
1993,Billy Andrade,61,73,74,80,76,303,"$3,700 ",0
1993,Paul Azinger,CUT,71,77,--,--,148,,0
1993,Ben Crenshaw,CUT,74,74,--,--,148,,0
1993,David Frost,CUT,75,73,--,--,148,,0
1993,Mark Brooks,CUT,72,77,--,--,149,,0
1993,Mike Hulbert,CUT,74,75,--,--,149,,0
1993,Justin Leonard,CUT,76,73,--,--,149,,0
1993,Fred Funk,CUT,77,73,--,--,150,,0
1993,Bill Glasson,CUT,70,80,--,--,150,,0
1993,Wayne Grady,CUT,77,73,--,--,150,,0
1993,Tony Johnstone,CUT,74,76,--,--,150,,0
1993,Steve Pate,CUT,73,77,--,--,150,,0
1993,Tommy Aaron,CUT,80,71,--,--,151,,0
1993,Billy Ray Brown,CUT,74,77,--,--,151,,0
1993,Tom Kite,CUT,73,78,--,--,151,,0
1993,Dillard Pruitt,CUT,76,75,--,--,151,,0
1993,Mark Carnevale,CUT,79,73,--,--,152,,0
1993,Arnold Palmer,CUT,74,78,--,--,152,,0
1993,Warren Schutte,CUT,73,79,--,--,152,,0
1993,"Jim Gallagher, Jr.",CUT,81,72,--,--,153,,0
1993,Nick Price,CUT,72,81,--,--,153,,0
1993,Richard Zokol,CUT,75,79,--,--,154,,0
1993,Danny Yates,CUT,76,79,--,--,155,,0
1993,Billy Casper,CUT,79,77,--,--,156,,0
1993,Mark McCumber,CUT,76,80,--,--,156,,0
1993,Mike Standly,CUT,78,79,--,--,157,,0
1993,Stephen Dundas,CUT,78,83,--,--,161,,0
1993,Doug Ford,CUT,83,78,--,--,161,,0
1993,Gay Brewer,CUT,80,83,--,--,163,,0
1993,Curtis Strange,W/D,77,72,--,--,149,,0
1992,Fred Couples,1,69,67,69,70,275,"$270,000 ",0
1992,Raymond Floyd,2,69,68,69,71,277,"$162,000 ",0
1992,Corey Pavin,3,72,71,68,67,278,"$102,000 ",0
1992,Mark O'Meara,T4,74,67,69,70,280,"$66,000 ",0
1992,Jeff Sluman,T4,65,74,70,71,280,"$66,000 ",0
1992,Ian Baker-Finch,T6,70,69,68,74,281,"$43,829 ",0
1992,Nolan Henke,T6,70,71,70,70,281,"$43,829 ",0
1992,Larry Mize,T6,73,69,71,68,281,"$43,829 ",0
1992,Greg Norman,T6,70,70,73,68,281,"$43,829 ",0
1992,Steve Pate,T6,73,71,70,67,281,"$43,829 ",0
1992,Nick Price,T6,70,71,67,73,281,"$43,829 ",0
1992,Ted Schulz,T6,68,69,72,72,281,"$43,829 ",0
1992,Nick Faldo,T13,71,72,68,71,282,"$26,500 ",0
1992,Wayne Grady,T13,68,75,71,68,282,"$26,500 ",0
1992,Bruce Lietzke,T13,69,72,68,73,282,"$26,500 ",0
1992,Craig Parry,T13,69,66,69,78,282,"$26,500 ",0
1992,Dillard Pruitt,T13,75,68,70,69,282,"$26,500 ",0
1992,Scott Simpson,T13,70,71,71,70,282,"$26,500 ",0
1992,Billy Ray Brown,T19,70,74,70,69,283,"$17,550 ",0
1992,John Daly,T19,71,71,73,68,283,"$17,550 ",0
1992,Mike Hulbert,T19,68,74,71,70,283,"$17,550 ",0
1992,Andrew Magee,T19,73,70,70,70,283,"$17,550 ",0
1992,Ian Woosnam,T19,69,66,73,75,283,"$17,550 ",0
1992,Fuzzy Zoeller,T19,71,70,73,69,283,"$17,550 ",0
1992,Bruce Fleisher,T25,73,70,72,69,284,"$11,467 ",0
1992,"Jim Gallagher, Jr.",T25,74,68,71,71,284,"$11,467 ",0
1992,John Huston,T25,69,73,73,69,284,"$11,467 ",0
1992,Davis Love III,T25,68,72,72,72,284,"$11,467 ",0
1992,Craig Stadler,T25,70,71,70,73,284,"$11,467 ",0
1992,D.A. Weibring,T25,71,68,72,73,284,"$11,467 ",0
1992,Paul Azinger,T31,70,73,70,72,285,"$8,717 ",0
1992,Mark Calcavecchia,T31,73,72,75,65,285,"$8,717 ",0
1992,Brad Faxon,T31,71,71,69,74,285,"$8,717 ",0
1992,Bernhard Langer,T31,69,73,69,74,285,"$8,717 ",0
